servers,workload,cpu,energy,temperature,efficiency
2,63.12,100.0,272.0,44.94,82.5
2,63.39,100.0,272.0,44.87,82.54
2,63.66,100.0,272.0,44.82,82.58
2,63.87,100.0,272.0,44.88,82.57
2,64.08,100.0,272.0,44.81,82.62
2,64.26,100.0,272.0,44.99,82.55
2,64.55,100.0,272.0,45.01,82.56
2,64.6,100.0,272.0,44.94,82.59
2,64.7,100.0,272.0,45.0,82.58
2,64.8,100.0,272.0,45.09,82.55
2,65.01,100.0,272.0,45.27,82.48
2,65.0,100.0,272.0,45.33,82.46
2,65.07,100.0,272.0,45.32,82.47
2,65.16,100.0,272.0,45.22,82.51
2,65.21,100.0,272.0,45.25,82.5
2,65.24,100.0,272.0,45.28,82.49
2,65.11,100.0,272.0,45.25,82.5
2,65.11,100.0,272.0,45.32,82.47
2,64.99,100.0,272.0,45.14,82.54
2,64.75,100.0,272.0,45.26,82.47
2,64.67,100.0,272.0,45.39,82.41
2,64.48,100.0,272.0,45.38,82.4
2,64.28,100.0,272.0,45.23,82.45
2,64.02,100.0,272.0,45.18,82.46
2,63.67,100.0,272.0,45.24,82.41
2,63.33,100.0,272.0,45.31,82.36
2,62.87,100.0,272.0,45.39,82.29
2,62.43,100.0,272.0,45.48,82.22
2,61.95,100.0,272.0,45.49,82.18
2,61.64,100.0,272.0,45.58,82.12
2,61.07,100.0,272.0,45.62,82.06
2,60.5,100.0,272.0,45.61,82.03
2,59.81,100.0,272.0,45.45,82.04
2,59.19,100.0,272.0,45.49,81.98
2,58.68,100.0,272.0,45.33,82.01
2,57.94,100.0,272.0,45.32,81.95
2,57.34,100.0,272.0,45.37,81.88
2,56.69,100.0,272.0,45.27,81.87
2,56.0,100.0,272.0,45.28,81.81
2,55.35,100.0,272.0,45.18,81.79
2,54.48,100.0,272.0,45.23,81.69
2,53.79,100.0,272.0,45.24,81.62
2,52.98,100.0,272.0,45.18,81.57
2,52.18,100.0,272.0,45.19,81.49
2,51.49,100.0,272.0,45.32,81.36
2,50.69,100.0,272.0,45.19,81.33
2,49.96,100.0,272.0,45.12,81.28
2,49.21,100.0,272.0,45.02,81.25
2,48.47,100.0,272.0,45.08,81.13
2,47.86,100.0,272.0,45.24,81.0
2,47.03,100.0,272.0,45.17,80.92
2,46.2,100.0,272.0,45.29,80.77
2,45.36,100.0,272.0,45.39,80.62
2,44.62,100.0,272.0,45.36,80.53
2,43.88,100.0,272.0,45.43,80.4
2,43.12,100.0,272.0,45.44,80.29
2,42.33,100.0,272.0,45.46,80.16
2,41.66,100.0,272.0,45.41,80.08
2,41.03,100.0,272.0,45.45,79.96
2,40.41,100.0,272.0,45.43,79.87
2,39.58,100.0,272.0,45.48,79.71
2,38.95,100.0,272.0,45.49,79.59
2,38.23,100.0,272.0,45.54,79.44
2,37.57,100.0,272.0,45.62,79.28
2,36.91,100.0,272.0,45.68,79.13
2,36.42,100.0,272.0,45.7,79.02
2,35.97,100.0,272.0,45.6,78.96
2,35.43,100.0,272.0,45.62,78.84
2,34.96,100.0,272.0,45.61,78.74
2,34.31,100.0,272.0,45.62,78.59
2,33.8,100.0,272.0,45.67,78.45
2,33.36,100.0,272.0,45.64,78.36
2,32.97,100.0,272.0,45.53,78.31
2,32.68,100.0,272.0,45.51,78.24
2,32.31,100.0,272.0,45.52,78.14
2,32.03,100.0,272.0,45.58,78.04
2,31.64,100.0,272.0,45.58,77.94
2,31.34,100.0,272.0,45.58,77.85
2,31.1,100.0,272.0,45.52,77.82
2,30.87,100.0,272.0,45.61,77.71
2,30.6,100.0,272.0,45.54,77.67
2,30.39,100.0,272.0,45.65,77.56
2,30.19,100.0,272.0,45.64,77.5
2,29.97,100.0,272.0,45.65,77.43
2,29.74,100.0,272.0,45.75,77.32
2,29.66,100.0,272.0,45.69,77.32
2,29.48,100.0,272.0,45.72,77.25
2,29.42,100.0,272.0,45.58,77.29
2,29.33,100.0,272.0,45.5,77.3
2,29.25,100.0,272.0,45.54,77.25
2,29.19,100.0,272.0,45.61,77.21
2,29.12,100.0,272.0,45.54,77.21
2,29.2,100.0,272.0,45.61,77.21
2,29.32,100.0,272.0,45.59,77.25
2,29.48,100.0,272.0,45.55,77.32
2,29.65,100.0,272.0,45.62,77.35
2,29.73,100.0,272.0,45.57,77.39
2,29.86,100.0,272.0,45.54,77.44
2,29.94,100.0,272.0,45.66,77.42
2,30.13,100.0,272.0,45.7,77.46
2,30.24,100.0,272.0,45.85,77.43
2,30.45,100.0,272.0,45.77,77.52
2,30.72,100.0,272.0,45.72,77.63
2,30.96,100.0,272.0,45.69,77.7
2,31.19,100.0,272.0,45.72,77.76
2,31.45,100.0,272.0,45.75,77.82
2,31.69,100.0,272.0,45.73,77.89
2,31.98,100.0,272.0,45.75,77.96
2,32.22,100.0,272.0,45.72,78.03
2,32.59,100.0,272.0,45.66,78.16
2,32.86,100.0,272.0,45.7,78.21
2,33.23,100.0,272.0,45.75,78.28
2,33.51,100.0,272.0,45.77,78.34
2,33.76,100.0,272.0,45.86,78.36
2,33.94,100.0,272.0,45.83,78.42
2,34.2,100.0,272.0,45.8,78.49
2,34.52,100.0,272.0,45.98,78.49
2,34.72,100.0,272.0,45.98,78.53
2,34.97,100.0,272.0,46.01,78.58
2,35.35,100.0,272.0,46.06,78.64
2,35.59,100.0,272.0,45.97,78.73
2,35.84,100.0,272.0,46.04,78.76
2,36.06,100.0,272.0,46.04,78.8
2,36.3,100.0,272.0,46.1,78.82
2,36.52,100.0,272.0,46.27,78.8
2,36.74,100.0,272.0,46.38,78.8
2,37.0,100.0,272.0,46.33,78.87
2,37.22,100.0,272.0,46.39,78.89
2,37.41,100.0,272.0,46.42,78.91
2,37.66,100.0,272.0,46.49,78.93
2,37.82,100.0,272.0,46.38,79.01
2,38.0,100.0,272.0,46.39,79.04
2,38.14,100.0,272.0,46.44,79.04
2,38.19,100.0,272.0,46.49,79.03
2,38.15,100.0,272.0,46.36,79.08
2,38.08,100.0,272.0,46.27,79.1
2,38.06,100.0,272.0,46.2,79.13
2,38.03,100.0,272.0,46.17,79.14
2,37.95,100.0,272.0,46.2,79.11
2,37.79,100.0,272.0,46.36,79.01
2,37.8,100.0,272.0,46.44,78.98
2,37.58,100.0,272.0,46.41,78.95
2,37.38,100.0,272.0,46.57,78.85
2,37.17,100.0,272.0,46.61,78.79
2,36.92,100.0,272.0,46.59,78.74
2,36.66,100.0,272.0,46.58,78.7
2,36.43,100.0,272.0,46.6,78.64
2,36.15,100.0,272.0,46.54,78.61
2,35.98,100.0,272.0,46.52,78.58
2,35.67,100.0,272.0,46.52,78.52
2,35.33,100.0,272.0,46.45,78.47
2,34.9,100.0,272.0,46.46,78.37
2,34.49,100.0,272.0,46.63,78.21
2,34.04,100.0,272.0,46.53,78.15
2,33.75,100.0,272.0,46.41,78.13
2,33.47,100.0,272.0,46.45,78.04
2,33.05,100.0,272.0,46.44,77.95
2,32.58,100.0,272.0,46.56,77.78
2,32.18,100.0,272.0,46.48,77.71
2,31.64,100.0,272.0,46.54,77.54
2,31.17,100.0,272.0,46.46,77.44
2,30.68,100.0,272.0,46.57,77.26
2,30.22,100.0,272.0,46.68,77.07
2,29.77,100.0,272.0,46.61,76.97
2,29.29,100.0,272.0,46.57,76.84
2,28.64,100.0,272.0,46.71,76.57
2,28.12,100.0,272.0,46.6,76.44
2,27.56,100.0,272.0,46.52,76.27
2,27.11,100.0,272.0,46.6,76.08
2,26.72,100.0,272.0,46.54,75.95
2,26.23,100.0,272.0,46.54,75.76
2,25.74,100.0,272.0,46.48,75.59
2,25.2,100.0,272.0,46.5,75.36
2,24.84,100.0,272.0,46.47,75.21
2,24.37,100.0,272.0,46.47,75.0
2,23.72,100.0,272.0,46.43,74.71
2,23.09,100.0,272.0,46.44,74.4
2,22.58,100.0,272.0,46.44,74.13
2,22.11,100.0,272.0,46.35,73.91
2,21.69,100.0,272.0,46.4,73.65
2,21.09,100.0,272.0,46.45,73.28
2,20.61,100.0,272.0,46.36,73.01
2,20.17,100.0,272.0,46.31,72.74
2,19.77,99.75,271.94,46.24,72.53
2,19.36,99.03,271.73,46.32,72.31
2,18.98,98.19,271.37,46.41,72.11
2,18.66,96.99,270.79,46.37,72.06
2,18.28,96.22,270.12,46.4,71.87
2,17.92,95.01,269.28,46.43,71.75
2,17.48,94.13,268.36,46.45,71.52
2,17.08,92.28,267.17,46.29,71.52
2,16.72,91.19,265.91,46.36,71.36
2,16.41,89.38,264.44,46.46,71.33
2,16.13,88.45,262.97,46.32,71.31
2,15.91,87.06,261.42,46.25,71.38
2,15.64,85.54,259.75,46.3,71.36
2,15.4,84.42,258.08,46.32,71.33
2,15.32,82.65,256.27,46.38,71.55
2,15.19,81.67,254.5,46.37,71.65
2,14.98,80.87,252.82,46.27,71.67
2,14.84,79.93,251.18,46.18,71.76
2,14.83,79.38,249.67,46.11,71.95
2,14.68,78.14,248.1,46.05,72.06
2,14.65,77.22,246.56,46.08,72.23
2,14.61,76.32,245.05,46.01,72.42
2,14.62,75.62,243.6,45.98,72.63
2,14.62,74.97,242.23,46.05,72.78
2,14.77,74.45,240.95,46.04,73.09
2,14.81,74.38,239.84,45.95,73.26
2,14.95,74.47,238.92,45.94,73.47
2,15.2,75.07,238.27,45.93,73.71
2,15.4,75.06,237.72,45.89,73.96
2,15.52,74.84,237.2,45.79,74.19
2,15.73,75.89,237.0,45.68,74.32
2,15.9,76.58,236.98,45.62,74.42
2,16.17,77.17,237.09,45.51,74.64
2,16.43,78.12,237.41,45.55,74.72
2,16.63,78.72,237.81,45.51,74.82
2,16.98,79.64,238.35,45.5,74.98
2,17.38,80.96,239.12,45.41,75.13
2,17.77,82.29,240.07,45.35,75.25
2,18.16,83.81,241.21,45.43,75.26
2,18.54,84.77,242.41,45.54,75.3
2,19.05,86.49,243.81,45.67,75.32
2,19.38,87.91,245.32,45.67,75.29
2,19.85,89.75,247.01,45.46,75.37
2,20.3,91.58,248.87,45.45,75.34
2,20.82,93.52,250.88,45.4,75.34
2,21.38,95.23,252.97,45.4,75.35
2,21.8,97.38,255.24,45.39,75.23
2,22.29,99.5,257.64,45.43,75.1
2,22.78,100.0,259.79,45.48,75.17
2,23.39,100.0,261.62,45.38,75.43
2,23.87,100.0,263.18,45.32,75.62
2,24.42,100.0,264.5,45.23,75.85
2,24.92,100.0,265.63,45.14,76.06
2,25.45,100.0,266.58,45.27,76.19
2,25.93,100.0,267.4,45.22,76.38
2,26.5,100.0,268.09,45.12,76.61
2,27.09,100.0,268.67,45.2,76.78
2,27.57,100.0,269.17,45.15,76.96
2,28.09,100.0,269.6,45.13,77.13
2,28.72,100.0,269.96,44.95,77.4
2,29.25,100.0,270.26,44.71,77.66
2,29.72,100.0,270.52,44.79,77.77
2,30.06,100.0,270.75,44.8,77.86
2,30.5,100.0,270.93,44.74,78.01
2,31.0,100.0,271.09,44.7,78.16
2,31.44,100.0,271.23,44.75,78.26
2,31.9,100.0,271.35,44.87,78.33
2,32.34,100.0,271.44,44.81,78.47
2,32.76,100.0,271.53,44.94,78.52
2,33.22,100.0,271.6,44.81,78.68
2,33.69,100.0,271.66,44.74,78.83
2,34.04,100.0,271.71,44.72,78.92
2,34.36,100.0,271.75,44.79,78.96
2,34.69,100.0,271.79,44.88,79.0
2,34.86,100.0,271.82,44.8,79.07
2,35.08,100.0,271.85,44.89,79.08
2,35.24,100.0,271.87,44.77,79.16
2,35.44,100.0,271.89,44.71,79.23
2,35.6,100.0,271.91,44.76,79.24
2,35.81,100.0,271.92,44.65,79.34
2,35.95,100.0,271.93,44.71,79.34
2,36.1,100.0,271.94,44.71,79.37
2,36.23,100.0,271.95,44.65,79.42
2,36.25,100.0,271.96,44.66,79.42
2,36.26,100.0,271.96,44.5,79.49
2,36.34,100.0,271.97,44.56,79.48
2,36.42,100.0,271.97,44.49,79.53
2,36.33,100.0,271.98,44.56,79.48
2,36.37,100.0,271.98,44.58,79.48
2,36.26,100.0,271.98,44.51,79.48
2,36.31,100.0,271.99,44.62,79.45
2,36.17,100.0,271.99,44.58,79.44
2,36.08,100.0,271.99,44.6,79.41
2,35.93,100.0,271.99,44.62,79.37
2,35.71,100.0,271.99,44.71,79.28
2,35.52,100.0,271.99,44.57,79.3
2,35.29,100.0,272.0,44.44,79.31
2,35.03,100.0,272.0,44.37,79.28
2,34.77,100.0,272.0,44.43,79.2
2,34.45,100.0,272.0,44.48,79.1
2,34.14,100.0,272.0,44.54,79.01
2,33.88,100.0,272.0,44.57,78.93
2,33.63,100.0,272.0,44.53,78.89
2,33.24,100.0,272.0,44.48,78.81
2,32.85,100.0,272.0,44.42,78.74
2,32.49,100.0,272.0,44.4,78.66
2,32.12,100.0,272.0,44.48,78.53
2,31.76,100.0,272.0,44.41,78.46
2,31.36,100.0,272.0,44.47,78.33
2,31.06,100.0,272.0,44.52,78.23
2,30.74,100.0,272.0,44.59,78.1
2,30.26,100.0,272.0,44.64,77.94
2,29.76,100.0,272.0,44.54,77.84
2,29.24,100.0,272.0,44.49,77.69
2,28.68,100.0,272.0,44.51,77.5
2,28.17,100.0,272.0,44.5,77.34
2,27.69,100.0,272.0,44.53,77.16
2,27.31,100.0,272.0,44.48,77.04
2,26.92,100.0,272.0,44.51,76.88
2,26.49,100.0,272.0,44.61,76.67
2,25.99,100.0,272.0,44.69,76.45
2,25.62,100.0,272.0,44.65,76.31
2,25.17,100.0,272.0,44.64,76.12
2,24.8,100.0,272.0,44.74,75.92
2,24.45,100.0,272.0,44.71,75.77
2,24.06,100.0,272.0,44.66,75.62
2,23.72,100.0,272.0,44.67,75.45
2,23.4,100.0,272.0,44.79,75.24
2,23.08,100.0,272.0,44.73,75.11
2,22.68,100.0,272.0,44.65,74.94
2,22.24,100.0,272.0,44.61,74.72
2,21.95,100.0,272.0,44.56,74.57
2,21.63,100.0,272.0,44.69,74.33
2,21.38,100.0,272.0,44.68,74.2
2,21.15,100.0,272.0,44.72,74.04
2,20.97,100.0,272.0,44.73,73.92
2,20.84,100.0,272.0,44.71,73.85
2,20.65,100.0,272.0,44.67,73.75
2,20.52,100.0,272.0,44.62,73.68
2,20.39,99.91,271.98,44.63,73.6
2,20.23,99.84,271.95,44.69,73.49
2,20.14,99.76,271.9,44.61,73.47
2,20.11,99.93,271.9,44.73,73.38
2,20.07,99.85,271.88,44.7,73.38
2,20.04,99.73,271.84,44.69,73.38
2,20.04,99.56,271.76,44.6,73.44
2,20.11,99.5,271.69,44.75,73.44
2,20.31,99.52,271.62,44.82,73.54
2,20.53,100.0,271.68,44.9,73.59
2,20.8,100.0,271.73,44.88,73.77
2,20.94,100.0,271.77,44.92,73.83
2,21.26,100.0,271.8,44.93,74.02
2,21.62,100.0,271.83,44.86,74.27
2,21.94,100.0,271.86,44.83,74.46
2,22.4,100.0,271.88,44.86,74.7
2,22.88,100.0,271.9,45.0,74.9
2,23.31,100.0,271.91,45.03,75.1
2,23.9,100.0,271.93,45.0,75.4
2,24.47,100.0,271.94,45.02,75.66
2,25.02,100.0,271.95,45.0,75.91
2,25.62,100.0,271.95,44.96,76.18
2,26.12,100.0,271.96,45.03,76.35
2,26.64,100.0,271.97,44.93,76.6
2,27.2,100.0,271.97,44.81,76.86
2,27.82,100.0,271.98,44.75,77.11
2,28.4,100.0,271.98,44.74,77.31
2,29.2,100.0,271.98,44.8,77.55
2,29.8,100.0,271.99,44.85,77.72
2,30.46,100.0,271.99,44.88,77.9
2,31.08,100.0,271.99,44.87,78.08
2,31.77,100.0,271.99,44.82,78.29
2,32.52,100.0,271.99,44.73,78.53
2,33.33,100.0,271.99,44.81,78.7
2,34.04,100.0,271.99,44.76,78.89
2,34.73,100.0,272.0,44.66,79.09
2,35.43,100.0,272.0,44.74,79.21
2,36.29,100.0,272.0,44.85,79.35
2,37.1,100.0,272.0,45.05,79.43
2,37.78,100.0,272.0,45.17,79.51
2,38.49,100.0,272.0,45.12,79.66
2,39.16,100.0,272.0,45.16,79.77
2,39.91,100.0,272.0,45.29,79.84
2,40.66,100.0,272.0,45.2,80.01
2,41.42,100.0,272.0,45.21,80.12
2,42.17,100.0,272.0,45.1,80.29
2,42.85,100.0,272.0,45.18,80.36
2,43.55,100.0,272.0,45.17,80.46
2,44.3,100.0,272.0,45.18,80.56
2,45.0,100.0,272.0,45.17,80.66
2,45.75,100.0,272.0,45.06,80.81
2,46.42,100.0,272.0,45.05,80.9
2,47.28,100.0,272.0,45.0,81.03
2,47.88,100.0,272.0,45.13,81.05
2,48.51,100.0,272.0,45.18,81.1
2,49.0,100.0,272.0,45.26,81.12
2,49.59,100.0,272.0,45.34,81.15
2,50.2,100.0,272.0,45.25,81.26
2,50.8,100.0,272.0,45.45,81.24
2,51.28,100.0,272.0,45.39,81.31
2,51.82,100.0,272.0,45.33,81.39
2,52.29,100.0,272.0,45.29,81.46
2,52.68,100.0,272.0,45.2,81.53
2,53.11,100.0,272.0,45.18,81.58
2,53.51,100.0,272.0,45.15,81.63
2,53.76,100.0,272.0,45.19,81.64
2,53.88,100.0,272.0,45.28,81.61
2,54.01,100.0,272.0,45.24,81.64
2,54.11,100.0,272.0,45.24,81.65
2,54.21,100.0,272.0,45.32,81.63
2,54.14,100.0,272.0,45.38,81.6
2,54.06,100.0,272.0,45.43,81.57
2,53.92,100.0,272.0,45.4,81.57
2,53.63,100.0,272.0,45.48,81.51
2,53.38,100.0,272.0,45.46,81.49
2,53.19,100.0,272.0,45.4,81.5
2,52.88,100.0,272.0,45.39,81.47
2,52.62,100.0,272.0,45.24,81.51
2,52.21,100.0,272.0,45.21,81.48
2,51.8,100.0,272.0,45.12,81.48
2,51.23,100.0,272.0,45.16,81.4
2,50.69,100.0,272.0,45.26,81.31
2,50.07,100.0,272.0,45.56,81.11
2,49.51,100.0,272.0,45.66,81.01
2,48.92,100.0,272.0,45.57,80.98
2,48.34,100.0,272.0,45.63,80.89
2,47.7,100.0,272.0,45.69,80.79
2,47.03,100.0,272.0,45.72,80.7
2,46.28,100.0,272.0,45.55,80.67
2,45.54,100.0,272.0,45.57,80.57
2,44.78,100.0,272.0,45.66,80.43
2,44.0,100.0,272.0,45.79,80.27
2,43.21,100.0,272.0,45.8,80.15
2,42.42,100.0,272.0,45.78,80.04
2,41.61,100.0,272.0,45.94,79.85
2,40.77,100.0,272.0,45.95,79.71
2,40.06,100.0,272.0,46.0,79.57
2,39.25,100.0,272.0,46.01,79.42
2,38.42,100.0,272.0,45.89,79.33
2,37.46,100.0,272.0,45.87,79.15
2,36.49,100.0,272.0,45.82,78.98
2,35.56,100.0,272.0,45.86,78.77
2,34.65,100.0,272.0,45.64,78.66
2,33.69,100.0,272.0,45.74,78.4
2,32.81,100.0,272.0,45.7,78.19
2,31.84,100.0,272.0,45.83,77.89
2,30.88,100.0,272.0,45.89,77.6
2,29.94,100.0,272.0,45.74,77.39
2,29.06,100.0,272.0,45.73,77.11
2,28.13,100.0,272.0,45.71,76.81
2,27.39,100.0,272.0,45.61,76.59
2,26.61,100.0,272.0,45.49,76.35
2,25.84,100.0,272.0,45.51,76.04
2,25.19,100.0,272.0,45.57,75.74
2,24.61,100.0,272.0,45.54,75.5
2,24.12,100.0,272.0,45.51,75.29
2,23.59,100.0,272.0,45.66,74.97
2,23.1,100.0,272.0,45.72,74.7
2,22.57,100.0,272.0,45.81,74.39
2,22.22,100.0,272.0,45.79,74.21
2,21.87,100.0,272.0,45.89,73.96
2,21.59,100.0,272.0,45.97,73.77
2,21.21,100.0,272.0,45.92,73.57
2,20.98,100.0,272.0,45.97,73.41
2,20.7,100.0,272.0,45.87,73.28
2,20.54,100.0,272.0,45.9,73.16
2,20.36,100.0,272.0,45.81,73.08
2,20.29,100.0,272.0,45.72,73.07
2,20.12,99.93,271.98,45.73,72.96
2,20.06,99.61,271.9,45.73,72.96
2,20.04,99.96,271.91,45.86,72.85
2,20.07,99.98,271.92,45.92,72.85
2,20.06,100.0,271.93,45.81,72.89
2,20.24,100.0,271.94,45.72,73.04
2,20.31,99.9,271.93,45.67,73.12
2,20.5,100.0,271.94,45.74,73.2
2,20.81,100.0,271.95,45.71,73.42
2,21.14,100.0,271.95,45.67,73.64
2,21.38,100.0,271.96,45.66,73.78
2,21.56,100.0,271.97,45.59,73.92
2,21.95,100.0,271.97,45.68,74.11
2,22.19,100.0,271.98,45.66,74.25
2,22.52,100.0,271.98,45.74,74.39
2,23.04,100.0,271.98,45.7,74.68
2,23.55,100.0,271.99,45.77,74.91
2,24.02,100.0,271.99,45.78,75.13
2,24.48,100.0,271.99,45.77,75.35
2,25.02,100.0,271.99,45.83,75.56
2,25.54,100.0,271.99,45.84,75.78
2,26.09,100.0,271.99,45.8,76.02
2,26.74,100.0,271.99,45.73,76.3
2,27.37,100.0,272.0,45.71,76.55
2,27.97,100.0,272.0,45.62,76.8
2,28.58,100.0,272.0,45.6,77.01
2,29.18,100.0,272.0,45.61,77.2
2,29.88,100.0,272.0,45.66,77.4
2,30.65,100.0,272.0,45.65,77.64
2,31.36,100.0,272.0,45.61,77.85
2,31.93,100.0,272.0,45.57,78.02
2,32.57,100.0,272.0,45.52,78.21
2,33.23,100.0,272.0,45.61,78.34
2,33.93,100.0,272.0,45.67,78.48
2,34.63,100.0,272.0,45.74,78.61
2,35.2,100.0,272.0,45.75,78.74
2,35.87,100.0,272.0,45.78,78.87
2,36.59,100.0,272.0,45.77,79.02
2,37.36,100.0,272.0,45.75,79.18
2,38.16,100.0,272.0,45.88,79.28
2,38.84,100.0,272.0,45.83,79.43
2,39.61,100.0,272.0,45.8,79.58
2,40.33,100.0,272.0,45.72,79.73
2,41.01,100.0,272.0,45.7,79.85
2,41.62,100.0,272.0,45.68,79.96
2,42.29,100.0,272.0,45.73,80.04
2,42.84,100.0,272.0,45.79,80.1
2,43.54,100.0,272.0,45.74,80.22
2,44.17,100.0,272.0,45.75,80.31
2,44.83,100.0,272.0,45.79,80.38
2,45.47,100.0,272.0,45.78,80.47
2,46.05,100.0,272.0,45.85,80.51
2,46.59,100.0,272.0,45.94,80.55
2,47.11,100.0,272.0,45.83,80.66
2,47.71,100.0,272.0,45.82,80.74
2,48.28,100.0,272.0,45.84,80.8
2,48.84,100.0,272.0,45.82,80.87
2,49.32,100.0,272.0,45.79,80.93
2,49.74,100.0,272.0,45.91,80.93
2,50.19,100.0,272.0,45.98,80.95
2,50.55,100.0,272.0,45.9,81.02
2,50.93,100.0,272.0,46.01,81.02
2,51.34,100.0,272.0,46.07,81.03
2,51.74,100.0,272.0,46.06,81.08
2,52.03,100.0,272.0,46.05,81.11
2,52.39,100.0,272.0,46.1,81.12
2,52.76,100.0,272.0,46.19,81.13
2,52.93,100.0,272.0,46.14,81.16
2,53.16,100.0,272.0,46.19,81.16
2,53.31,100.0,272.0,46.19,81.18
2,53.45,100.0,272.0,46.17,81.2
2,53.56,100.0,272.0,46.23,81.19
2,53.57,100.0,272.0,46.38,81.12
2,53.64,100.0,272.0,46.49,81.08
2,53.8,100.0,272.0,46.53,81.08
2,53.87,100.0,272.0,46.64,81.04
2,53.86,100.0,272.0,46.61,81.05
2,53.85,100.0,272.0,46.58,81.07
2,53.8,100.0,272.0,46.49,81.1
2,53.74,100.0,272.0,46.53,81.08
2,53.61,100.0,272.0,46.56,81.05
2,53.44,100.0,272.0,46.6,81.02
2,53.28,100.0,272.0,46.62,81.0
2,53.03,100.0,272.0,46.54,81.01
2,52.91,100.0,272.0,46.57,80.98
2,52.74,100.0,272.0,46.53,80.98
2,52.56,100.0,272.0,46.47,80.99
2,52.33,100.0,272.0,46.58,80.92
2,52.12,100.0,272.0,46.56,80.91
2,51.95,100.0,272.0,46.59,80.88
2,51.76,100.0,272.0,46.6,80.85
2,51.38,100.0,272.0,46.64,80.8
2,51.29,100.0,272.0,46.69,80.77
2,50.96,100.0,272.0,46.69,80.73
2,50.6,100.0,272.0,46.66,80.71
2,50.31,100.0,272.0,46.72,80.65
2,49.95,100.0,272.0,46.83,80.57
2,49.56,100.0,272.0,46.79,80.54
2,49.32,100.0,272.0,46.86,80.48
2,48.87,100.0,272.0,46.96,80.39
2,48.55,100.0,272.0,46.91,80.37
2,48.15,100.0,272.0,46.91,80.33
2,47.87,100.0,272.0,47.0,80.26
2,47.71,100.0,272.0,47.04,80.22
2,47.25,100.0,272.0,47.1,80.14
2,46.97,100.0,272.0,47.08,80.11
2,46.5,100.0,272.0,46.95,80.11
2,46.13,100.0,272.0,46.88,80.1
2,45.79,100.0,272.0,46.88,80.05
2,45.23,100.0,272.0,46.81,80.01
2,44.84,100.0,272.0,46.83,79.94
2,44.53,100.0,272.0,46.8,79.92
2,44.19,100.0,272.0,46.81,79.86
2,43.93,100.0,272.0,46.68,79.88
2,43.58,100.0,272.0,46.78,79.79
2,43.21,100.0,272.0,46.75,79.75
2,42.75,100.0,272.0,46.74,79.69
2,42.41,100.0,272.0,46.72,79.64
2,42.2,100.0,272.0,46.73,79.61
2,41.97,100.0,272.0,46.76,79.56
2,41.62,100.0,272.0,46.82,79.48
2,41.31,100.0,272.0,46.89,79.4
2,40.97,100.0,272.0,46.81,79.38
2,40.71,100.0,272.0,46.77,79.36
2,40.54,100.0,272.0,46.96,79.25
2,40.25,100.0,272.0,46.99,79.19
2,40.09,100.0,272.0,46.93,79.18
2,39.86,100.0,272.0,46.92,79.15
2,39.86,100.0,272.0,46.91,79.15
2,39.69,100.0,272.0,46.96,79.1
2,39.63,100.0,272.0,46.93,79.11
2,39.5,100.0,272.0,47.01,79.05
2,39.48,100.0,272.0,47.0,79.05
2,39.58,100.0,272.0,46.86,79.13
2,39.58,100.0,272.0,46.86,79.12
2,39.59,100.0,272.0,46.73,79.18
2,39.68,100.0,272.0,46.69,79.22
2,39.84,100.0,272.0,46.66,79.26
2,40.01,100.0,272.0,46.56,79.33
2,40.16,100.0,272.0,46.52,79.37
2,40.32,100.0,272.0,46.59,79.37
2,40.47,100.0,272.0,46.55,79.41
2,40.63,100.0,272.0,46.41,79.49
2,40.94,100.0,272.0,46.32,79.58
2,41.25,100.0,272.0,46.26,79.66
2,41.48,100.0,272.0,46.28,79.69
2,41.65,100.0,272.0,46.08,79.8
2,41.9,100.0,272.0,46.12,79.82
2,42.26,100.0,272.0,46.11,79.88
2,42.61,100.0,272.0,46.1,79.93
2,42.91,100.0,272.0,46.11,79.98
2,43.37,100.0,272.0,46.04,80.07
2,43.68,100.0,272.0,45.89,80.18
2,43.95,100.0,272.0,45.78,80.27
2,44.37,100.0,272.0,45.67,80.37
2,44.81,100.0,272.0,45.65,80.43
2,45.25,100.0,272.0,45.69,80.48
2,45.69,100.0,272.0,45.73,80.52
2,46.07,100.0,272.0,45.83,80.53
2,46.43,100.0,272.0,45.84,80.57
2,46.88,100.0,272.0,45.79,80.65
2,47.39,100.0,272.0,45.66,80.76
2,47.91,100.0,272.0,45.73,80.79
2,48.31,100.0,272.0,45.7,80.86
2,48.79,100.0,272.0,45.67,80.92
2,49.21,100.0,272.0,45.77,80.93
2,49.7,100.0,272.0,45.75,80.99
2,50.11,100.0,272.0,45.75,81.04
2,50.5,100.0,272.0,45.83,81.04
2,51.03,100.0,272.0,45.97,81.04
2,51.46,100.0,272.0,45.88,81.13
2,51.84,100.0,272.0,45.88,81.16
2,52.11,100.0,272.0,46.04,81.13
2,52.55,100.0,272.0,46.01,81.18
2,52.92,100.0,272.0,45.93,81.25
2,53.29,100.0,272.0,46.02,81.25
2,53.6,100.0,272.0,46.01,81.28
2,53.89,100.0,272.0,46.0,81.31
2,54.24,100.0,272.0,45.94,81.37
2,54.45,100.0,272.0,45.87,81.42
2,54.65,100.0,272.0,45.84,81.45
2,54.88,100.0,272.0,45.76,81.51
2,55.04,100.0,272.0,45.68,81.55
2,55.25,100.0,272.0,45.69,81.57
2,55.39,100.0,272.0,45.72,81.57
